mission_time_s,velocity_ms,altitude_km
409.866,4062.5,208
409.9,4063.055,208
409.933,4063.888,208
409.967,4064.722,208
410,4065.277,208
410.032,4066.111,208
410.067,4066.944,208
410.099,4067.5,208
410.133,4068.611,208
410.167,4069.166,208
410.2,4069.722,208
410.233,4070.555,208
410.267,4071.111,208
410.3,4071.666,208
410.332,4072.5,208
410.366,4073.055,208
410.4,4073.611,208
410.433,4074.444,208
410.467,4075,208
410.5,4075.555,208
410.532,4076.111,208
410.567,4076.666,208
410.599,4076.944,208
410.633,4078.055,208
410.667,4078.611,208
410.7,4079.444,208
410.733,4080.277,208
410.767,4080.555,208
410.8,4081.111,208
410.832,4081.944,208
410.866,4082.5,208
410.9,4083.055,208
410.933,4083.888,208
410.967,4084.444,208
411,4085,208
411.032,4086.111,208
411.067,4086.666,208
411.099,4086.944,208
411.133,4087.777,208
411.167,4088.333,208
411.2,4088.611,208
411.233,4089.166,208
411.267,4090,208
411.3,4090.833,208
411.332,4091.666,208
411.366,4092.5,208
411.4,4093.055,208
411.433,4093.611,208
411.467,4094.722,208
411.5,4095.555,208
411.532,4096.111,208
411.567,4097.222,208
411.599,4097.777,208
411.633,4098.333,208
411.667,4099.166,208
411.7,4099.722,208
411.733,4100,208
411.767,4100.833,208
411.8,4101.111,208
411.832,4101.666,208
411.866,4102.5,208
411.9,4103.055,208
411.933,4103.333,208
411.967,4104.444,208
412,4105,208
412.032,4105.555,208
412.067,4106.388,208
412.099,4106.944,208
412.133,4107.5,208
412.167,4108.333,208
412.2,4108.611,208
412.233,4109.166,208
412.267,4110,208
412.3,4110.833,208
412.332,4111.666,208
412.366,4112.5,208
412.4,4113.333,208
412.433,4113.888,208
412.467,4114.722,208
412.5,4115.277,208
412.532,4115.833,208
412.567,4116.388,208
412.599,4116.944,208
412.633,4117.5,208
412.667,4118.333,208
412.7,4119.166,208
412.733,4120,208
412.767,4120.833,208
412.8,4121.388,208
412.832,4122.222,208
412.866,4123.055,208
412.9,4123.611,208
412.933,4123.888,208
412.967,4125,208
413,4125.555,208
413.032,4126.111,208
413.067,4127.222,208
413.099,4128.055,208
413.133,4128.611,208
413.167,4129.722,208
413.2,4130.277,208
413.233,4130.833,208
413.267,4131.944,208
413.3,4132.5,208
413.332,4133.055,208
413.366,4134.166,208
413.4,4134.722,208
413.433,4135.277,208
413.467,4136.111,208
413.5,4136.666,208
413.532,4136.944,208
413.567,4138.055,208
413.599,4138.611,208
413.633,4139.444,208
413.667,4140.277,208
413.7,4141.111,208
413.733,4141.666,208
413.767,4142.777,208
413.8,4143.333,208
413.832,4143.888,208
413.866,4144.444,208
413.9,4145,208
413.933,4145.555,208
413.967,4146.388,208
414,4146.944,208
414.032,4147.5,208
414.067,4148.611,208
414.099,4149.166,208
414.133,4150,208
414.167,4150.833,208
414.2,4151.388,208
414.233,4151.944,208
414.267,4153.055,208
414.3,4153.611,208
414.332,4154.166,208
414.366,4155,208
414.4,4155.833,208
414.433,4156.388,208
414.467,4156.944,208
414.5,4157.5,208
414.532,4158.055,208
414.567,4158.611,208
414.599,4159.166,208
414.633,4160,208
414.667,4160.555,208
414.7,4161.388,208
414.733,4161.944,208
414.767,4162.777,208
414.8,4163.611,208
414.832,4164.166,208
414.866,4164.722,208
414.9,4165.833,208
414.933,4166.388,208
414.967,4166.944,208
415,4167.777,208
415.032,4168.333,208
415.067,4168.888,208
415.099,4169.722,208
415.133,4170.277,208
415.167,4170.833,208
415.2,4171.388,208
415.233,4172.222,208
415.267,4172.777,208
415.3,4173.611,208
415.332,4174.444,208
415.366,4175,208
415.4,4176.111,208
415.433,4176.944,208
415.467,4177.5,208
415.5,4178.611,208
415.532,4179.166,208
415.567,4180,208
415.599,4180.833,208
415.633,4181.388,208
415.667,4181.944,208
415.7,4182.777,208
415.733,4183.333,208
415.767,4183.888,208
415.8,4184.722,208
415.832,4185.277,208
415.866,4185.833,208
415.9,4186.944,208
415.933,4187.5,208
415.967,4188.055,208
416,4188.888,208
416.032,4189.444,208
416.067,4190,208
416.099,4191.111,208
416.133,4191.666,208
416.167,4192.222,208
416.2,4193.333,208
416.233,4194.166,208
416.267,4194.722,208
416.3,4195.833,208
416.332,4196.388,208
416.366,4196.944,208
416.4,4198.055,208
416.433,4198.611,208
416.467,4199.444,208
416.5,4200.555,208
416.532,4201.111,208
416.567,4201.666,208
416.599,4202.777,208
416.633,4203.333,208
416.667,4203.888,208
416.7,4205,208
416.733,4205.555,208
416.767,4206.111,208
416.8,4206.944,208
416.832,4207.5,208
416.866,4208.055,208
416.9,4208.888,208
416.933,4209.444,208
416.967,4210,208
417,4211.111,208
417.032,4211.666,208
417.067,4212.5,208
417.099,4213.333,208
417.133,4213.888,208
417.167,4214.444,208
417.2,4215,208
417.233,4216.111,208
417.267,4216.666,208
417.3,4217.222,208
417.332,4218.333,208
417.366,4218.888,208
417.4,4219.444,208
417.433,4220,208
417.467,4220.555,208
417.5,4221.111,208
417.532,4221.944,208
417.567,4222.5,208
417.599,4223.055,208
417.633,4223.888,208
417.667,4224.722,208
417.7,4225.277,208
417.733,4226.388,208
417.767,4226.944,208
417.8,4227.5,208
417.832,4228.333,208
417.866,4228.611,208
417.9,4229.166,208
417.933,4230,208
417.967,4230.833,208
418,4231.388,208
418.032,4232.5,208
418.067,4233.333,208
418.099,4233.888,208
418.133,4235,208
418.167,4235.555,208
418.2,4236.111,208
418.233,4236.944,208
418.267,4237.777,208
418.3,4238.333,208
418.332,4239.166,208
418.366,4239.722,208
418.4,4240.277,208
418.433,4241.388,208
418.467,4241.944,208
418.5,4242.777,208
418.532,4243.611,208
418.567,4244.166,208
418.599,4244.722,208
418.633,4245.555,208
418.667,4246.388,208
418.7,4246.944,208
418.733,4247.777,208
418.767,4248.333,208
418.8,4249.166,208
418.832,4249.722,208
418.866,4250.277,208
418.9,4250.833,208
418.933,4251.666,208
418.967,4252.222,208
419,4252.777,208
419.032,4253.611,208
419.067,4254.166,208
419.099,4254.444,208
419.133,4255.277,209
419.167,4255.555,209
419.2,4256.111,209
419.233,4256.666,209
419.267,4256.944,209
419.3,4257.5,209
419.332,4257.777,209
419.366,4258.055,209
419.4,4258.611,209
419.433,4259.444,209
419.467,4260.277,209
419.5,4261.111,209
419.532,4262.222,209
419.567,4262.777,209
419.599,4263.611,209
419.633,4264.722,209
419.667,4265.555,209
419.7,4266.111,209
419.733,4267.222,209
419.767,4268.055,209
419.8,4268.611,209
419.832,4269.444,209
419.866,4270,209
419.9,4270.555,209
419.933,4271.666,209
419.967,4272.222,209
420,4272.777,209
420.032,4273.888,209
420.067,4274.722,209
420.099,4275.555,209
420.133,4276.388,209
420.167,4277.222,209
420.2,4277.777,209
420.233,4278.333,209
420.267,4279.444,209
420.3,4280,209
420.332,4280.833,209
420.366,4281.944,209
420.4,4282.5,209
420.433,4283.055,209
420.467,4284.166,209
420.5,4285,209
420.532,4285.555,209
420.567,4286.388,209
420.599,4286.944,209
420.633,4287.5,209
420.667,4288.611,209
420.7,4289.166,209
420.733,4290,209
420.767,4290.833,209
420.8,4291.388,209
420.832,4291.944,209
420.866,4293.055,209
420.9,4293.611,209
420.933,4294.166,209
420.967,4295.277,209
421,4295.833,209
421.032,4296.388,209
421.067,4297.222,209
421.099,4298.055,209
421.133,4298.611,209
421.167,4299.444,209
421.2,4300,209
421.233,4300.555,209
421.267,4301.666,209
421.3,4302.222,209
421.332,4303.055,209
421.366,4303.888,209
421.4,4304.444,209
421.433,4305,209
421.467,4306.111,209
421.5,4306.666,209
421.532,4307.222,209
421.567,4308.333,209
421.599,4309.166,209
421.633,4310,209
421.667,4310.833,209
421.7,4311.666,209
421.733,4312.222,209
421.767,4313.055,209
421.8,4313.611,209
421.832,4314.166,209
421.866,4315.277,209
421.9,4315.833,209
421.933,4316.388,209
421.967,4317.5,209
422,4318.333,209
422.032,4319.166,209
422.067,4320,209
422.099,4320.833,209
422.133,4321.388,209
422.167,4322.222,209
422.2,4322.777,209
422.233,4323.611,209
422.267,4324.444,209
422.3,4325,209
422.332,4325.833,209
422.366,4326.666,209
422.4,4327.222,209
422.433,4327.5,209
422.467,4328.611,209
422.5,4329.166,209
422.532,4329.722,209
422.567,4330.555,209
422.599,4331.111,209
422.633,4331.666,209
422.667,4332.777,209
422.7,4333.333,209
422.733,4333.888,209
422.767,4334.722,209
422.8,4335.555,209
422.832,4335.833,209
422.866,4336.944,209
422.9,4337.777,209
422.933,4338.611,209
422.967,4339.722,209
423,4340.277,209
423.032,4341.111,209
423.067,4342.222,209
423.099,4343.055,209
423.133,4343.611,209
423.167,4344.722,209
423.2,4345.277,209
423.233,4345.833,209
423.267,4346.666,209
423.3,4347.5,209
423.332,4348.055,209
423.366,4348.611,209
423.4,4349.444,209
423.433,4350,209
423.467,4350.277,209
423.5,4351.388,209
423.532,4351.944,209
423.567,4352.777,209
423.599,4353.611,209
423.633,4354.166,209
423.667,4354.722,209
423.7,4355.833,209
423.733,4356.666,209
423.767,4357.222,209
423.8,4358.055,209
423.832,4358.888,209
423.866,4359.444,209
423.9,4360.277,209
423.933,4360.555,209
423.967,4361.111,209
424,4361.944,209
424.032,4362.5,209
424.067,4363.055,209
424.099,4363.611,209
424.133,4364.166,209
424.167,4364.722,209
424.2,4365.277,209
424.233,4365.833,209
424.267,4366.111,209
424.3,4367.222,209
424.332,4367.777,209
424.366,4368.611,209
424.4,4369.722,209
424.433,4370.277,209
424.467,4370.833,209
424.5,4371.944,209
424.532,4372.5,209
424.567,4373.055,209
424.599,4373.888,209
424.633,4374.722,209
424.667,4375.277,209
424.7,4376.388,209
424.733,4376.944,209
424.767,4377.5,209
424.8,4378.333,209
424.832,4378.888,209
424.866,4379.444,209
424.9,4380.277,209
424.933,4380.833,209
424.967,4381.388,209
425,4382.222,209
425.032,4382.777,209
425.067,4383.333,209
425.099,4384.444,209
425.133,4385,209
425.167,4385.833,209
425.2,4386.666,209
425.233,4387.5,209
425.267,4388.055,209
425.3,4388.888,209
425.332,4389.444,209
425.366,4390,209
425.4,4391.111,209
425.433,4391.666,209
425.467,4392.222,209
425.5,4393.333,209
425.532,4393.888,209
425.567,4394.444,209
425.599,4395.555,209
425.633,4396.111,209
425.667,4396.944,209
425.7,4398.055,209
425.733,4398.888,209
425.767,4399.444,209
425.8,4400.555,209
425.832,4401.111,209
425.866,4401.666,209
425.9,4402.777,209
425.933,4403.333,209
425.967,4404.166,209
426,4405,209
426.032,4405.555,209
426.067,4406.111,209
426.099,4407.222,209
426.133,4407.777,209
426.167,4408.333,209
426.2,4409.444,209
426.233,4410,209
426.267,4410.833,209
426.3,4411.666,209
426.332,4412.5,209
426.366,4413.055,209
426.4,4414.166,209
426.433,4414.722,209
426.467,4415.277,209
426.5,4415.833,209
426.532,4416.944,209
426.567,4417.5,209
426.599,4418.055,209
426.633,4419.166,209
426.667,4419.722,209
426.7,4420.277,209
426.733,4421.111,209
426.767,4421.944,209
426.8,4422.5,209
426.832,4423.611,209
426.866,4424.166,209
426.9,4424.722,209
426.933,4425.555,209
426.967,4426.388,209
427,4426.944,209
427.032,4427.777,209
427.067,4428.611,209
427.099,4429.166,209
427.133,4430,209
427.167,4430.555,209
427.2,4431.111,209
427.233,4431.944,209
427.267,4432.5,209
427.3,4433.333,209
427.332,4433.888,209
427.366,4434.444,209
427.4,4435,209
427.433,4436.111,209
427.467,4436.666,209
427.5,4437.5,209
427.532,4438.611,209
427.567,4439.166,209
427.599,4440,209
427.633,4440.833,209
427.667,4441.666,209
427.7,4442.222,209
427.733,4443.055,209
427.767,4443.888,209
427.8,4444.444,209
427.832,4445.555,209
427.866,4446.111,209
427.9,4446.666,209
427.933,4447.777,209
427.967,4448.333,209
428,4448.888,209
428.032,4449.722,209
428.067,4450.277,209
428.099,4450.833,209
428.133,4451.666,209
428.167,4452.222,209
428.2,4453.055,209
428.233,4454.166,209
428.267,4455,209
428.3,4455.833,209
428.332,4456.944,209
428.366,4457.5,209
428.4,4458.333,209
428.433,4459.444,209
428.467,4460.277,209
428.5,4461.111,209
428.532,4462.222,209
428.567,4462.777,209
428.599,4463.611,209
428.633,4464.722,209
428.667,4465.277,209
428.7,4466.111,209
428.733,4467.222,209
428.767,4467.777,209
428.8,4468.611,209
428.832,4469.444,209
428.866,4470,209
428.9,4470.555,209
428.933,4471.388,209
428.967,4472.222,209
429,4472.777,209
429.032,4473.888,209
429.067,4474.722,209
429.099,4475.555,209
429.133,4476.666,209
429.167,4477.222,209
429.2,4477.777,209
429.233,4478.888,209
429.267,4479.444,209
429.3,4480.277,209
429.332,4481.111,209
429.366,4481.666,209
429.4,4482.5,209
429.433,4483.333,209
429.467,4484.166,209
429.5,4484.722,209
429.532,4485.833,209
429.567,4486.388,209
429.599,4486.944,209
429.633,4487.5,209
429.667,4488.611,209
429.7,4489.166,209
429.733,4489.722,209
429.767,4490.833,209
429.8,4491.388,209
429.832,4491.944,209
429.866,4493.055,209
429.9,4493.611,209
429.933,4494.166,209
429.967,4495,209
430,4495.555,209
430.032,4496.111,209
430.067,4497.222,209
430.099,4498.055,209
430.133,4498.888,209
430.167,4500,209
430.2,4500.555,209
430.233,4501.111,209
430.267,4502.222,209
430.3,4503.055,209
430.332,4503.611,209
430.366,4504.722,209
430.4,4505.277,209
430.433,4506.111,209
430.467,4506.944,209
430.5,4507.5,209
430.532,4508.333,209
430.567,4509.166,209
430.599,4509.722,209
430.633,4510.277,209
430.667,4511.111,209
430.7,4511.944,209
430.733,4512.777,209
430.767,4513.888,209
430.8,4514.444,209
430.832,4515,209
430.866,4516.111,209
430.9,4516.666,209
430.933,4517.222,209
430.967,4518.055,209
431,4518.611,209
431.032,4519.444,209
431.067,4520.555,209
431.099,4521.111,209
431.133,4521.944,209
431.167,4523.055,209
431.2,4523.611,209
431.233,4524.166,209
431.267,4525.277,209
431.3,4526.111,209
431.332,4526.944,209
431.366,4527.777,209
431.4,4528.611,209
431.433,4529.166,209
431.467,4530.277,209
431.5,4531.111,209
431.532,4531.666,209
431.567,4532.777,209
431.599,4533.611,209
431.633,4534.444,209
431.667,4535.555,209
431.7,4536.111,209
431.733,4536.944,209
431.767,4537.777,209
431.8,4538.611,209
431.832,4539.166,209
431.866,4540,209
431.9,4540.555,209
431.933,4541.111,209
431.967,4541.944,209
432,4542.5,209
432.032,4543.333,209
432.067,4544.166,209
432.099,4545,209
432.133,4545.833,209
432.167,4546.944,209
432.2,4547.5,209
432.233,4548.333,209
432.267,4549.444,209
432.3,4550.277,209
432.332,4550.833,209
432.366,4551.944,209
432.4,4551.944,209
432.433,4552.5,209
432.467,4553.055,209
432.5,4554.166,209
432.532,4554.722,209
432.567,4555.555,209
432.599,4556.666,209
432.633,4557.222,209
432.667,4557.777,209
432.7,4558.888,209
432.733,4559.444,209
432.767,4560.277,209
432.8,4561.388,209
432.832,4561.944,209
432.866,4562.5,209
432.9,4563.055,209
432.933,4564.166,209
432.967,4564.722,209
433,4565.555,209
433.032,4566.388,209
433.067,4566.944,209
433.099,4567.5,209
433.133,4568.611,209
433.167,4569.444,209
433.2,4570,209
433.233,4571.111,209
433.267,4571.666,209
433.3,4572.222,209
433.332,4573.333,209
433.366,4573.888,209
433.4,4574.722,209
433.433,4575.833,209
433.467,4576.388,209
433.5,4576.944,209
433.532,4578.055,209
433.567,4578.611,209
433.599,4579.444,209
433.633,4580.555,209
433.667,4581.111,209
433.7,4581.666,209
433.733,4582.777,209
433.767,4583.333,209
433.8,4584.166,209
433.832,4585.277,209
433.866,4585.833,209
433.9,4586.388,209
433.933,4587.222,209
433.967,4587.777,209
434,4588.333,209
434.032,4588.888,209
434.067,4589.444,209
434.099,4589.722,209
434.133,4590.833,209
434.167,4591.666,209
434.2,4592.5,209
434.233,4593.611,209
434.267,4594.166,209
434.3,4594.722,209
434.332,4595.833,209
434.366,4596.666,209
434.4,4597.5,209
434.433,4598.611,209
434.467,4599.166,209
434.5,4599.722,209
434.532,4600.833,209
434.567,4601.944,209
434.599,4602.777,209
434.633,4603.888,209
434.667,4604.722,209
434.7,4605.277,209
434.733,4606.388,209
434.767,4607.222,209
434.8,4607.777,209
434.832,4608.888,209
434.866,4609.444,209
434.9,4610.277,209
434.933,4611.111,209
434.967,4611.944,209
435,4612.777,209
435.032,4613.611,209
435.067,4614.166,209
435.099,4615,209
435.133,4615.833,209
435.167,4616.666,209
435.2,4617.5,209
435.233,4618.333,209
435.267,4619.166,209
435.3,4619.722,209
435.332,4620.833,209
435.366,4621.388,209
435.4,4622.222,209
435.433,4623.333,209
435.467,4624.166,209
435.5,4625,209
435.532,4626.111,209
435.567,4626.944,209
435.599,4627.5,209
435.633,4628.611,209
435.667,4629.166,209
435.7,4629.722,209
435.733,4630.833,209
435.767,4631.388,209
435.8,4632.222,209
435.832,4633.055,209
435.866,4633.888,209
435.9,4634.444,209
435.933,4635,209
435.967,4636.111,209
436,4636.666,209
436.032,4637.5,209
436.067,4638.611,209
436.099,4639.444,209
436.133,4640.277,209
436.167,4641.388,209
436.2,4641.944,209
436.233,4642.5,209
436.267,4643.888,209
436.3,4644.444,209
436.332,4645.277,209
436.366,4646.388,209
436.4,4646.944,209
436.433,4647.777,209
436.467,4648.888,209
436.5,4649.722,209
436.532,4650.555,209
436.567,4651.388,209
436.599,4652.222,209
436.633,4652.777,209
436.667,4653.611,209
436.7,4654.444,209
436.733,4655,209
436.767,4655.555,209
436.8,4656.111,209
436.832,4656.666,209
436.866,4657.222,209
436.9,4657.777,209
436.933,4658.055,209
436.967,4658.611,209
437,4658.888,209
437.032,4659.444,209
437.067,4660.555,209
437.099,4661.388,209
437.133,4662.222,209
437.167,4663.611,209
437.2,4664.444,209
437.233,4665,209
437.267,4666.388,209
437.3,4667.222,209
437.332,4668.055,209
437.366,4669.166,209
437.4,4670,209
437.433,4670.833,209
437.467,4671.944,209
437.5,4672.777,209
437.532,4673.611,209
437.567,4674.722,209
437.599,4675.277,209
437.633,4676.111,209
437.667,4677.222,209
437.7,4678.055,209
437.733,4678.888,209
437.767,4680,209
437.8,4680.833,209
437.832,4681.388,209
437.866,4682.5,209
437.9,4683.055,209
437.933,4683.611,209
437.967,4684.722,209
438,4685.555,209
438.032,4686.388,209
438.067,4687.5,209
438.099,4688.333,209
438.133,4689.166,209
438.167,4690.277,209
438.2,4690.833,209
438.233,4691.666,209
438.267,4692.777,209
438.3,4693.611,209
438.332,4694.166,209
438.366,4695.277,209
438.4,4696.111,209
438.433,4696.666,209
438.467,4697.777,209
438.5,4698.611,209
438.532,4699.444,209
438.567,4700.277,209
438.599,4701.111,209
438.633,4701.666,209
438.667,4702.777,209
438.7,4703.611,209
438.733,4704.444,209
438.767,4705.555,209
438.8,4706.111,209
438.832,4706.944,209
438.866,4707.5,209
438.9,4708.333,209
438.933,4708.888,209
438.967,4709.444,209
439,4710.277,209
439.032,4710.833,209
439.067,4711.666,209
439.099,4712.777,209
439.133,4713.611,209
439.167,4714.166,209
439.2,4715.277,209
439.233,4716.111,209
439.267,4716.666,209
439.3,4717.777,209
439.332,4718.611,209
439.366,4719.166,209
439.4,4720.277,209
439.433,4721.111,209
439.467,4721.666,209
439.5,4722.777,209
439.532,4723.611,209
439.567,4724.444,209
439.599,4725.277,209
439.633,4726.111,209
439.667,4726.666,209
439.7,4727.777,209
439.733,4728.611,209
439.767,4729.444,209
439.8,4730.555,209
439.832,4731.111,209
439.866,4731.666,209
439.9,4732.777,209
439.933,4733.611,209
439.967,4734.444,209
440,4735.555,209
440.032,4736.388,209
440.067,4736.944,209
440.099,4738.055,209
440.133,4738.888,209
440.167,4739.722,209
440.2,4740.555,209
440.233,4741.388,209
440.267,4741.944,209
440.3,4743.055,209
440.332,4743.888,209
440.366,4744.444,209
440.4,4745.555,209
440.433,4746.388,209
440.467,4746.944,209
440.5,4748.055,209
440.532,4748.888,209
440.567,4749.444,209
440.599,4750.833,209
440.633,4751.666,209
440.667,4752.5,209
440.7,4753.611,209
440.733,4754.444,209
440.767,4755.277,209
440.8,4756.111,209
440.832,4756.666,209
440.866,4757.5,209
440.9,4758.333,209
440.933,4758.888,209
440.967,4759.166,209
441,4760.555,209
441.032,4761.388,209
441.067,4762.222,209
441.099,4763.333,209
441.133,4764.166,209
441.167,4765,209
441.2,4765.833,209
441.233,4766.388,209
441.267,4767.222,209
441.3,4768.333,209
441.332,4768.888,209
441.366,4769.722,209
441.4,4770.833,209
441.433,4771.944,209
441.467,4772.777,209
441.5,4773.888,209
441.532,4774.444,209
441.567,4775.277,209
441.599,4776.388,209
441.633,4777.222,209
441.667,4778.055,209
441.7,4779.444,209
441.733,4780,209
441.767,4780.833,209
441.8,4781.666,209
441.832,4782.222,209
441.866,4783.055,209
441.9,4784.166,209
441.933,4785,209
441.967,4785.833,209
442,4786.666,209
442.032,4787.777,209
442.067,4788.611,209
442.099,4789.444,209
442.133,4790.555,209
442.167,4791.388,209
442.2,4792.222,209
442.233,4793.333,209
442.267,4794.166,209
442.3,4794.722,209
442.332,4795.833,209
442.366,4796.388,209
442.4,4797.222,209
442.433,4798.333,209
442.467,4798.888,209
442.5,4799.722,209
442.532,4800.833,209
442.567,4801.388,209
442.599,4802.222,209
442.633,4803.333,209
442.667,4803.888,209
442.7,4804.722,209
442.733,4805.833,209
442.767,4806.388,209
442.8,4807.222,209
442.832,4808.055,209
442.866,4808.611,209
442.9,4809.166,209
442.933,4810,209
442.967,4810.555,209
443,4810.833,209
443.032,4811.944,209
443.067,4812.777,209
443.099,4813.611,209
443.133,4815,209
443.167,4815.555,209
443.2,4816.388,209
443.233,4817.5,209
443.267,4818.333,209
443.3,4819.166,209
443.332,4820.277,209
443.366,4820.833,209
443.4,4823.055,209
443.433,4823.611,209
443.467,4824.444,209
443.5,4825.277,209
443.532,4827.222,209
443.567,4827.777,209
443.599,4828.888,209
443.633,4829.444,209
443.667,4830.277,209
443.7,4830.833,209
443.733,4832.5,209
443.767,4832.777,209
443.8,4833.611,209
443.832,4834.722,209
443.866,4835,209
443.9,4835.555,209
443.933,4836.944,209
443.967,4837.5,209
444,4838.055,209
444.032,4839.722,209
444.067,4840.277,209
444.099,4840.833,209
444.133,4842.222,209
444.167,4842.777,209
444.2,4843.333,209
444.233,4845,209
444.267,4845.555,209
444.3,4846.388,209
444.332,4848.055,209
444.366,4848.333,209
444.4,4849.166,209
444.433,4850.555,209
444.467,4851.111,209
444.5,4851.944,209
444.532,4853.333,209
444.567,4853.611,209
444.599,4854.166,209
444.633,4855.833,209
444.667,4856.111,209
444.7,4856.944,209
444.733,4858.611,209
444.767,4858.888,209
444.8,4859.444,209
444.832,4860.833,209
444.866,4861.111,209
444.9,4861.666,209
444.933,4863.055,209
444.967,4863.611,209
445,4864.166,209
445.032,4865.833,209
445.067,4866.388,209
445.099,4866.944,209
445.133,4868.055,209
445.167,4868.611,209
445.2,4869.166,209
445.233,4870.277,209
445.267,4871.111,209
445.3,4871.666,209
445.332,4872.5,209
445.366,4873.333,209
445.4,4873.888,209
445.433,4874.722,209
445.467,4875.555,209
445.5,4876.388,209
445.532,4877.222,209
445.567,4878.333,209
445.599,4878.888,209
445.633,4879.444,209
445.667,4880.555,209
445.7,4881.388,209
445.733,4882.222,209
445.767,4883.333,209
445.8,4883.888,209
445.832,4884.444,209
445.866,4885.555,209
445.9,4886.111,209
445.933,4886.666,209
445.967,4887.5,209
446,4888.333,209
446.032,4888.888,209
446.067,4890.277,209
446.099,4890.833,209
446.133,4891.666,209
446.167,4892.777,209
446.2,4893.611,209
446.233,4894.166,209
446.267,4895.277,209
446.3,4895.833,209
446.332,4896.388,209
446.366,4897.5,209
446.4,4898.333,209
446.433,4899.166,209
446.467,4900.555,209
446.5,4901.388,209
446.532,4902.222,209
446.567,4903.333,209
446.599,4903.888,209
446.633,4904.722,209
446.667,4905.833,209
446.7,4906.666,209
446.733,4907.5,209
446.767,4908.611,209
446.8,4909.444,209
446.832,4910,209
446.866,4911.111,209
446.9,4911.944,209
446.933,4912.777,209
446.967,4913.888,209
447,4914.722,209
447.032,4915.277,209
447.067,4916.388,209
447.099,4917.222,209
447.133,4918.055,209
447.167,4919.166,209
447.2,4920,209
447.233,4920.555,209
447.267,4921.666,209
447.3,4922.5,209
447.332,4923.333,209
447.366,4924.444,209
447.4,4925.277,209
447.433,4925.833,209
447.467,4926.944,209
447.5,4927.777,209
447.532,4928.611,209
447.567,4929.722,209
447.599,4930.555,209
447.633,4931.111,209
447.667,4932.222,209
447.7,4933.055,209
447.733,4933.888,209
447.767,4935,209
447.8,4935.833,209
447.832,4936.388,209
447.866,4937.5,209
447.9,4938.055,209
447.933,4938.611,209
447.967,4940,209
448,4940.833,209
448.032,4941.666,209
448.067,4943.055,209
448.099,4943.888,209
448.133,4944.722,209
448.167,4945.833,209
448.2,4946.388,209
448.233,4947.222,209
448.267,4948.333,209
448.3,4949.166,209
448.332,4950,209
448.366,4950.833,209
448.4,4952.222,209
448.433,4953.055,209
448.467,4953.888,209
448.5,4955,209
448.532,4955.833,209
448.567,4956.666,209
448.599,4957.777,209
448.633,4958.888,209
448.667,4959.722,209
448.7,4960.833,209
448.733,4961.666,209
448.767,4962.222,209
448.8,4963.333,209
448.832,4964.166,209
448.866,4965,209
448.9,4966.111,209
448.933,4966.666,209
448.967,4967.5,209
449,4968.888,209
449.032,4969.722,209
449.067,4970.555,209
449.099,4971.666,209
449.133,4972.5,209
449.167,4973.055,209
449.2,4974.444,209
449.233,4975.277,209
449.267,4976.111,209
449.3,4977.222,209
449.332,4978.055,209
449.366,4978.611,209
449.4,4979.722,209
449.433,4980.833,209
449.467,4981.388,209
449.5,4982.777,209
449.532,4983.333,209
449.567,4984.166,209
449.599,4985,209
449.633,4985.555,209
449.667,4986.388,209
449.7,4987.222,209
449.733,4988.055,209
449.767,4988.888,209
449.8,4990,209
449.832,4990.555,209
449.866,4991.111,209
449.9,4991.944,209
449.933,4992.5,209
449.967,4993.055,209
450,4994.166,209
450.032,4994.722,209
450.067,4995.555,209
450.099,4996.666,209
450.133,4997.777,209
450.167,4998.611,209
450.2,5000.277,209
450.233,5000.833,209
450.267,5001.388,209
450.3,5003.055,209
450.332,5003.888,209
450.366,5004.444,209
450.4,5006.666,209
450.433,5007.222,209
450.467,5007.777,209
450.5,5008.888,209
450.532,5009.722,209
450.567,5010.277,209
450.599,5011.388,209
450.633,5011.944,209
450.667,5012.5,209
450.7,5013.611,209
450.733,5014.444,209
450.767,5015.277,209
450.8,5016.388,209
450.832,5016.944,209
450.866,5017.5,209
450.9,5018.888,209
450.933,5019.444,209
450.967,5020.277,209
451,5021.111,209
451.032,5022.222,209
451.067,5022.777,209
451.099,5023.333,209
451.133,5024.722,209
451.167,5025.277,209
451.2,5026.111,209
451.233,5027.222,209
451.267,5028.055,209
451.3,5028.611,209
451.332,5029.722,209
451.366,5030.555,209
451.4,5031.388,209
451.433,5032.5,209
451.467,5033.055,209
451.5,5033.888,209
451.532,5035,209
451.567,5035.833,209
451.599,5036.666,209
451.633,5037.777,209
451.667,5038.333,209
451.7,5038.888,209
451.733,5040.277,209
451.767,5041.388,209
451.8,5042.222,209
451.832,5043.611,209
451.866,5044.166,209
451.9,5045,209
451.933,5046.388,209
451.967,5047.222,209
452,5047.777,209
452.032,5048.888,209
452.067,5049.722,209
452.099,5050.277,209
452.133,5051.388,209
452.167,5052.222,209
452.2,5053.055,209
452.233,5054.444,209
452.267,5055,209
452.3,5055.833,209
452.332,5057.222,209
452.366,5058.055,209
452.4,5058.611,209
452.433,5059.722,209
452.467,5060.555,209
452.5,5061.111,209
452.532,5062.222,209
452.567,5062.777,209
452.599,5063.333,209
452.633,5064.444,209
452.667,5065.277,209
452.7,5066.111,209
452.733,5067.222,209
452.767,5068.055,209
452.8,5069.166,209
452.832,5070.277,209
452.866,5070.833,209
